1760.31999321291
2392.64300796343
3252.19529093551
4420.63314459144
6008.9565821809
8168.05417862869
11103.0372807474
15092.7253073274
20516.1332162146
27888.4774118694
37910.1206058453
51533.1053256325
70051.5966650731
95224.8262151207
129444.216681816
175960.563803794
