211120270.108975
454550377.108547
978832520.999647
2108091379.23407
4540573530.20925
9780512321.47557
21068532383.924
45386113474.3144
97774026324.9738
210636040469.207
453783028056.127
977616475047.336
2106164216590.69
4537519346846.99
9775671957794.4
21060861146864.5
