2.22437966830226e-10,8.40736489102301e-13,9.69662679585787e-15,5.55093035906351e-15,4.19989398350255e-15,3.65320970144807e-15,3.55272716883079e-15,3.35997748320947e-15,3.2675603830041e-15,3.22230948254381e-15,3.21333478090316e-15,3.19546029639583e-15,3.18656037448576e-15,3.18478336685848e-15,3.18211971329619e-15,3.18123232393343e-15
8.76922925187558e-10,3.31445711288226e-12,3.82272615392397e-14,2.18835757103358e-14,1.65573502130672e-14,1.44021426888986e-14,1.40060078127861e-14,1.32461257631852e-14,1.28817874489832e-14,1.27033936587302e-14,1.26680124613224e-14,1.25975454207189e-14,1.25624590293688e-14,1.25554534864357e-14,1.25449524963987e-14,1.25414541184605e-14
2.29097881632451e-10,8.65908600987395e-13,9.98694912369445e-15,5.71712826039869e-15,4.32564111429633e-15,3.76258880481345e-15,3.65909777002416e-15,3.46057705303312e-15,3.36539293412853e-15,3.31878719687449e-15,3.30954378774135e-15,3.29113413135824e-15,3.28196774090185e-15,3.28013752869098e-15,3.2773941238792e-15,3.27648016559192e-15
5.09589570727503e-12,1.92606753551019e-14,2.22142827360827e-16,1.27167868827556e-16,9.62165858037894e-17,8.36924374946907e-17,8.1390454097174e-17,7.69746958094444e-17,7.4857485735434e-17,7.3820819771022e-17,7.36152157358098e-17,7.32057240012437e-17,7.30018331165045e-17,7.29611231348919e-17,7.29001007251512e-17,7.28797712656224e-17
4.00163595418972e-11,1.51247622460009e-13,1.74441310418378e-15,9.98606614714546e-16,7.55556571913655e-16,6.57208636539419e-16,6.39131933132204e-16,6.04456464590013e-16,5.87830724109027e-16,5.79690134046021e-16,5.78075594528548e-16,5.74859993303343e-16,5.73258906581849e-16,5.7293922475264e-16,5.72460036239263e-16,5.72300395813216e-16
5.31996136772201e-12,2.0107563947805e-14,2.31910409388674e-16,1.32759418214213e-16,1.0044721258316e-16,8.73723796204478e-17,8.49691784076672e-17,8.03592599852037e-17,7.81489565472806e-17,7.70667085581724e-17,7.68520641487872e-17,7.64245671328684e-17,7.62117112008888e-17,7.61692112083652e-17,7.61055056537319e-17,7.60842823113535e-17
6.24426452689407e-12,2.36011015123773e-14,2.72203093719693e-16,1.55825365724615e-16,1.1789915809614e-16,1.02552671529624e-16,9.97319322334699e-17,9.43210752577189e-17,9.1726748269776e-17,9.0456467855957e-17,9.0204530599504e-17,8.97027592016794e-17,8.94529211570907e-17,8.94030371114436e-17,8.93282631972237e-17,8.93033524591947e-17
8.60906176478684e-13,3.25391949303154e-15,3.75290514408191e-17,2.14838784017848e-17,1.62549349037733e-17,1.41390916342485e-17,1.37501920493837e-17,1.30041890300684e-17,1.26465052519219e-17,1.24713697736912e-17,1.2436634803827e-17,1.23674548237498e-17,1.23330092753943e-17,1.23261316867174e-17,1.23158224942875e-17,1.23123880132309e-17
6.55946745317317e-13,2.47924565915977e-15,2.85943576896396e-17,1.63691241850356e-17,1.23850565099749e-17,1.07729406439661e-17,1.04766279633082e-17,9.90822891369477e-18,9.63570036582486e-18,9.50226010244457e-18,9.47579462797872e-18,9.42308460682591e-18,9.39683965011426e-18,9.39159943691628e-18,9.38374459581276e-18,9.38112777561508e-18
7.60775780220638e-14,2.87546216849277e-16,3.31641172649161e-18,1.89851284609617e-18,1.43643536563244e-18,1.24946001823961e-18,1.21509327849648e-18,1.14916959893967e-18,1.117561374626e-18,1.10208479497823e-18,1.09901529396623e-18,1.09290191544058e-18,1.0898579903717e-18,1.08925022345881e-18,1.08833920851565e-18,1.08803570622041e-18
